loss,binary_accuracy,val_loss,val_binary_accuracy
0.3786155879497528,0.828125,0.40266743302345276,0.7818182110786438
0.3839406967163086,0.83203125,0.40350067615509033,0.7878788113594055
0.38137087225914,0.8216145634651184,0.40588948130607605,0.7909091114997864
0.393585205078125,0.8346354365348816,0.40073317289352417,0.7969697117805481
0.3729721009731293,0.8346354365348816,0.4037112295627594,0.7939394116401672
0.388673335313797,0.8294270634651184,0.40798017382621765,0.7818182110786438
0.3795517683029175,0.828125,0.4047534763813019,0.7848485112190247
0.37410709261894226,0.8216145634651184,0.4014519453048706,0.8030303120613098
0.3798365890979767,0.82421875,0.4072093069553375,0.7848485112190247
0.3751065731048584,0.8385416865348816,0.4055387079715729,0.7787878513336182
0.38139840960502625,0.8346354365348816,0.4042287766933441,0.7848485112190247
0.388598769903183,0.82421875,0.4031206965446472,0.7878788113594055
0.38222572207450867,0.8203125,0.4027586579322815,0.7939394116401672
0.3737020194530487,0.8411458134651184,0.4032229781150818,0.7939394116401672
0.3723810911178589,0.8385416865348816,0.4021402597427368,0.7969697117805481
0.3771760165691376,0.8203125,0.40018633008003235,0.7969697117805481
0.3726485073566437,0.8307291865348816,0.4003799557685852,0.7909091114997864
0.38204333186149597,0.8346354365348816,0.4033385217189789,0.7909091114997864
0.3802182674407959,0.83203125,0.40058279037475586,0.7909091114997864
0.3803533613681793,0.8307291865348816,0.3992687463760376,0.7969697117805481
0.3725794553756714,0.8359375,0.39950722455978394,0.8060606122016907
0.36809954047203064,0.84375,0.40134352445602417,0.7818182110786438
0.39114606380462646,0.8268229365348816,0.40113160014152527,0.7909091114997864
0.36130547523498535,0.84375,0.40044522285461426,0.7909091114997864
0.3807309567928314,0.8333333134651184,0.4013068974018097,0.7818182110786438
0.36594465374946594,0.8385416865348816,0.4025411903858185,0.7818182110786438
0.3729078769683838,0.8502604365348816,0.40301549434661865,0.7848485112190247
0.3733579218387604,0.83203125,0.4019154906272888,0.7878788113594055
0.37087109684944153,0.8385416865348816,0.4009343385696411,0.7848485112190247
0.3805980682373047,0.8307291865348816,0.4013410210609436,0.7939394116401672
0.36985448002815247,0.83203125,0.40175101161003113,0.7818182110786438
0.3749519884586334,0.8424479365348816,0.40339502692222595,0.7878788113594055
0.36838558316230774,0.8385416865348816,0.40294185280799866,0.7878788113594055
0.3704740107059479,0.83984375,0.3993771970272064,0.7939394116401672
0.36791789531707764,0.8268229365348816,0.4014155864715576,0.800000011920929
0.377869576215744,0.83203125,0.4009333848953247,0.7939394116401672
0.37357011437416077,0.8346354365348816,0.40319398045539856,0.7878788113594055
0.3705187737941742,0.8359375,0.4012090861797333,0.7909091114997864
0.37060546875,0.8372395634651184,0.4010585844516754,0.7909091114997864
0.3680478632450104,0.83984375,0.4028151035308838,0.7909091114997864
0.36850443482398987,0.8411458134651184,0.4031803011894226,0.7969697117805481
0.37089037895202637,0.84375,0.4019567668437958,0.800000011920929
0.36716851592063904,0.8450520634651184,0.40496644377708435,0.7909091114997864
0.36521288752555847,0.8359375,0.4012192189693451,0.800000011920929
0.36635348200798035,0.8372395634651184,0.39955389499664307,0.7969697117805481
0.3637758791446686,0.8515625,0.4009232521057129,0.7939394116401672
0.3666499853134155,0.8346354365348816,0.4066094160079956,0.7818182110786438
0.362364798784256,0.8424479365348816,0.40538907051086426,0.7848485112190247
0.3680439889431,0.83203125,0.4065849483013153,0.7848485112190247
0.36818674206733704,0.8333333134651184,0.4015144109725952,0.7878788113594055
0.3607182204723358,0.8463541865348816,0.4022601544857025,0.7909091114997864
0.3617275655269623,0.83203125,0.40471944212913513,0.7848485112190247
0.37072858214378357,0.8372395634651184,0.4025343060493469,0.7939394116401672
0.34160980582237244,0.8463541865348816,0.407227486371994,0.7878788113594055
0.36492350697517395,0.8294270634651184,0.40380942821502686,0.7939394116401672
0.3544267416000366,0.8463541865348816,0.4018765091896057,0.7939394116401672
0.3626992702484131,0.8385416865348816,0.4013898968696594,0.7848485112190247
0.3713667392730713,0.8333333134651184,0.40248218178749084,0.7939394116401672
0.37973877787590027,0.8333333134651184,0.4045618772506714,0.7909091114997864
0.36802396178245544,0.8372395634651184,0.40102335810661316,0.7939394116401672
0.369363933801651,0.8346354365348816,0.4019048511981964,0.7939394116401672
0.36920681595802307,0.83984375,0.4020785689353943,0.7969697117805481
0.36079204082489014,0.84765625,0.40165793895721436,0.8030303120613098
0.3686494827270508,0.8385416865348816,0.40020862221717834,0.8030303120613098
0.3665366470813751,0.8411458134651184,0.4057292938232422,0.7848485112190247
0.353907972574234,0.8424479365348816,0.4020317792892456,0.7878788113594055
0.3651617467403412,0.8463541865348816,0.4030097723007202,0.7969697117805481
0.35833966732025146,0.8255208134651184,0.4041346311569214,0.7969697117805481
0.37390050292015076,0.8333333134651184,0.40250858664512634,0.7939394116401672
0.36745119094848633,0.8424479365348816,0.4016281068325043,0.8030303120613098
0.36273062229156494,0.8450520634651184,0.4058304727077484,0.7909091114997864
0.3634646236896515,0.83203125,0.4059368371963501,0.7848485112190247
0.3772108852863312,0.8424479365348816,0.40819036960601807,0.7848485112190247
0.3544209897518158,0.84765625,0.40246203541755676,0.8030303120613098
0.3655256927013397,0.8385416865348816,0.40362808108329773,0.7939394116401672
0.35579636693000793,0.8450520634651184,0.40532904863357544,0.800000011920929
0.362166166305542,0.8515625,0.4046125113964081,0.7969697117805481
0.351094514131546,0.84765625,0.40547868609428406,0.7939394116401672
0.35807180404663086,0.84375,0.4082762598991394,0.7909091114997864
0.3556846082210541,0.8411458134651184,0.40819069743156433,0.7939394116401672
0.3570028841495514,0.8411458134651184,0.4108932912349701,0.7939394116401672
0.36637043952941895,0.8333333134651184,0.40827062726020813,0.7909091114997864
0.3636307418346405,0.8307291865348816,0.41300979256629944,0.7909091114997864
0.35980358719825745,0.83203125,0.41186782717704773,0.7909091114997864
